video_id,sentiment
oi_UIEC8HpA,-0.6486
P3yAkg9v5VY,-0.5423
_2jULayKYTs,-0.7003
D6PmM76el7k,0.0
_tB153oukBA,-0.5574
xzKw6_E74Lo,-0.3182
DduGAca6hZU,0.0
IRm_sSERdYo,-0.3182
ETj8kP0rj0o,-0.6705
AQOWwS-HHyA,0.3182
6ZWKpAxGwo4,0.4588
1zZZBB9-Nm8,-0.4019
XsEYtaL241c,-0.4404
4vczeQsaWSA,-0.6597
z-uOvB72RGw,-0.5106
nZWl62FVN6U,-0.5719
QNPGTGCJkdY,0.0
fg7pRNI1PGE,-0.4767
suy3NmrZaVs,-0.5106
aL8sWlFT3mo,0.0
XiuE-Wt7qik,0.0
wBEAjjioZFI,0.4951
8X9npKC0yXQ,-0.5574
sdiDslg4oSY,0.0
wvZtYgIIe2E,0.0
MHS-htjGgSY,0.0
CtmtEgSADgs,-0.296
N-I7ktbVVVg,0.0
q1CrYYF58RA,-0.5106
54KyOW0naRE,-0.4404
qU1Yv58EXcc,-0.4939
Lzf1Pg9kfu4,0.3818
75DlnMlMgIQ,0.0
T6P9TCdWE64,-0.743
o8p1G-yWxGw,-0.4019
iT6eMorkX78,-0.5574
hfgKdbdVt1I,0.6549
zZQGIXH68KA,-0.5994
gDO7oDvL8aE,0.5719
_0fX0WNMMUo,-0.6486
nTlmIA1tERA,0.0
_ygN8HLCaJg,0.128
9uDUv1TpGxI,0.0
bqY0_ZeHs8k,0.8304
gmGUpyhjoGk,-0.7184
pG_7qwnVqyE,-0.8658
YtIVjzOHG0Y,0.0
wt7NbMF2vVI,0.2732
7szPBZxBIg4,0.0
B28ebjEdMTw,-0.3404
_shya2aE75M,-0.8689
3Bxf2o27ykM,0.0
z3hI5r0yRoU,0.4767
9t_h3yKntww,0.0
0bFs6ZiynSU,-0.5994
-dGkkMdIwOc,-0.4019
8yUxDFBGsB8,-0.4939
_3DHGXgZ-_s,0.4215
xTNSe1GBjUQ,0.0
fkzhS1qoM8c,0.0
Q1KowXSwKZI,-0.5423
D6adSwNj868,-0.6808
VDZ85Jeu9LY,-0.6636
W-HNhJ1gagU,0.0
o9L4Hibsc4o,0.0
H8MGJ4I0mkA,0.0
JJyloRJ5Hzs,0.5859
X1CeC7m52Sg,0.4754
GdUc92SQsVI,0.5994
gaFdVG503rw,0.5574
6E2JX6l2C4U,-0.5106
VczZCoZ21jk,-0.2732
qN2nMP9Tfts,0.7783
uY1xjPHAXbM,0.2263
RlegP4oaFDY,0.2023
WvpO8To1qFg,0.2732
xzWFuEH9HsA,0.5994
NtNDgOWN_2o,0.2732
fBn6uh-GYwQ,-0.5859
u20LjWO7uKs,0.0
dLgdbbeXkbk,-0.296
sckA6yvi-5g,0.2732
U5bijOlB-4I,0.0
hHPLAItTLiA,0.0
Wei9a4S63Bg,0.0
Q0RVBTb6wTQ,0.2732
MleyAFrP5io,0.4404
PS9zjqBbKqw,0.0
bhla6mhzWAU,-0.5719
8-sLhsSofnU,-0.4019
ZhEz1cvC1rc,0.5574
yt1utYXzKqM,0.0
7bn8hM9k0b0,0.0
IRvNrMk-n6o,0.7717
Ck604TT4hEg,0.5719
WKW7cZ9WCFk,0.0
SGitdeBtjQY,-0.5256
Ej3JRBbOcmM,-0.3182
W2DMiZ1e574,0.3818
76XXN4-WOCE,0.0
Epr-b77tGXs,-0.2263
oIbjUPB3t_k,0.2732
YTgvF-Yz8gs,0.0
4lDg8OtgvVU,-0.8442
40nUhMa56lw,0.34
h_GYxpuFVlw,0.2023
YugD6fSKugo,0.34
54avjfIu1OI,-0.4767
LNK-CjcH5dY,-0.4939
bnG_ehIA1I8,-0.296
YgqC8_WOZyY,0.0
NtEJ7jzjoE4,-0.4588
2OaTwR8vXcc,0.5994
SXIq6yez5hc,0.0
PV9jdolesMI,0.0
OVms-94BZIE,0.3089
srDKPk-2SjI,0.0
CKiOFhyY-4Q,0.0
ZM4K0NZt5Ls,0.296
Ks_pHtscOUc,-0.5859
WH_ugKNCKlQ,0.34
