video_id,sentiment_title_vader,sentiment_title_roberta_label,sentiment_title_roberta_score,sentiment_description_roberta_label,sentiment_description_roberta_score
PTSJC9Tmt4E,0.0,negative,0.6315657496452332,negative,0.518008291721344
VNqNnUJVcVs,0.0,neutral,0.7168679237365723,positive,0.5512403845787048
1gHbwT_R9t0,0.0,neutral,0.5345536470413208,neutral,0.6379766464233398
thxbiR-XfJo,0.0,neutral,0.9163187742233276,neutral,0.8689053058624268
9hdqiHcH2tw,0.0,neutral,0.8232322335243225,neutral,0.9218343496322632
xM9S4QiEHEY,0.0,neutral,0.7525410056114197,positive,0.6496366858482361
ae4OigBcEiU,0.0,neutral,0.79779052734375,positive,0.739829957485199
Q7yvvq-9ytE,0.5106,neutral,0.8184146881103516,positive,0.6543154120445251
RywkkwO78m8,0.0,neutral,0.6938876509666443,neutral,0.5376303195953369
06bvdFK3vVU,0.0,neutral,0.8619406223297119,neutral,0.820383608341217
_-HhCwYD7rc,0.0,neutral,0.7362836599349976,neutral,0.6172454953193665
8HYMb3MgQRg,0.0,neutral,0.8759849667549133,neutral,0.8008849024772644
Dd-FAyHdpxI,-0.5574,negative,0.7095981240272522,neutral,0.6155236959457397
UzIKWnZJ29s,-0.5267,neutral,0.5976224541664124,neutral,0.8766041398048401
DYrA6xbPjkg,0.34,neutral,0.876028835773468,neutral,0.506218433380127
YjWn23pEl3k,0.0,neutral,0.920905590057373,neutral,0.9503106474876404
32X88HMae0I,0.0,neutral,0.8216919302940369,neutral,0.5430761575698853
xVMFOvxaxW8,0.0,neutral,0.8999467492103577,positive,0.8316049575805664
erA3WQE9Zes,0.0,negative,0.7684527635574341,neutral,0.8251269459724426
lBmvUUGw91g,0.0,neutral,0.8879859447479248,neutral,0.8183554410934448
TdVKZkfAkpk,0.743,positive,0.7556851506233215,positive,0.9175203442573547
e5ACN9iF8Jw,0.0,neutral,0.7237204909324646,neutral,0.7819473147392273
YSAz-Ot3Mco,0.0,neutral,0.5632886290550232,neutral,0.5820544958114624
_trulM9Ht4E,0.0,neutral,0.8986157774925232,neutral,0.8836197853088379
26UkTow1RRo,-0.7783,negative,0.8893036842346191,neutral,0.6076974272727966
mYB1JP-gfLE,0.0,negative,0.631493091583252,neutral,0.8843536972999573
hrAdayUh6-4,-0.4019,negative,0.6185798645019531,neutral,0.7017850875854492
MYnjzsjeMK8,-0.8126,negative,0.716224730014801,neutral,0.6975035071372986
iwku5Alsi04,0.0,neutral,0.7052593231201172,neutral,0.5522029399871826
VTAyGLEk_FE,0.0,neutral,0.854961097240448,positive,0.6067907810211182
XHBZkek8OSU,0.0,neutral,0.8803293108940125,neutral,0.7743739485740662
ODBbSgvi57c,0.0,neutral,0.6764412522315979,positive,0.9303318858146667
KyD8VIK032o,0.0,negative,0.5228651762008667,negative,0.5114729404449463
su-fmoZUkF8,-0.5574,negative,0.6470866799354553,neutral,0.7744089365005493
8hjc1OTNR3U,0.0,neutral,0.8289484977722168,neutral,0.7569548487663269
wClJlarfyhE,0.0,neutral,0.7884824275970459,positive,0.8099940419197083
T4WjyTV98lg,0.0,neutral,0.5535460114479065,neutral,0.737242579460144
m4kM5zwxThE,0.0,neutral,0.8229778409004211,neutral,0.8105556964874268
hLPPE3_DVCw,0.0,neutral,0.5274314880371094,positive,0.8517731428146362
_bHqBy92iGM,-0.5574,negative,0.5743857622146606,negative,0.7964141368865967
AQl8h7Aa75s,0.0772,neutral,0.7366450428962708,negative,0.47064584493637085
amJoVWAakos,0.5574,positive,0.9073411226272583,positive,0.9765939712524414
313icHT2XF8,0.0,neutral,0.6141407489776611,neutral,0.9065625071525574
P4l9Y5OHqpk,-0.5267,negative,0.7647767663002014,positive,0.929759681224823
sMrohO8TIPc,0.4927,positive,0.954281747341156,positive,0.7210472822189331
4gS6yZwUWjs,0.0,neutral,0.8518478870391846,neutral,0.6547188758850098
vUzGV4F7He8,0.0,neutral,0.7400503158569336,neutral,0.6508517265319824
MzfOzOWPnuQ,0.128,neutral,0.8760705590248108,positive,0.9125433564186096
qtJYpzRfKjM,-0.5267,neutral,0.7026448249816895,neutral,0.8567842245101929
umo6pMCkcXs,-0.0258,neutral,0.8375675082206726,neutral,0.7548623085021973
JDy95_eNPzM,0.0,neutral,0.6796722412109375,negative,0.5955533385276794
fg71tqpsVXY,-0.5267,negative,0.5569779872894287,neutral,0.6287630796432495
IwJzsE8CvzQ,0.0,negative,0.6599034070968628,neutral,0.5652730464935303
QsvwswQl6Vo,0.0,negative,0.6962121725082397,neutral,0.7118662595748901
7ae_XdFEQDw,-0.7906,negative,0.7992358803749084,neutral,0.5066585540771484
iYZbQIXoVMY,0.0772,positive,0.6260326504707336,positive,0.5791959762573242
tC5RalYWZ5Y,0.4019,negative,0.5069239139556885,neutral,0.7049723267555237
Ey3wOsl1Mjc,0.0,neutral,0.8455348014831543,neutral,0.6984148621559143
6t_n6N_Yzzs,0.0,neutral,0.8576781153678894,neutral,0.5101775527000427
pwKztOAd_BU,0.0,neutral,0.8993040323257446,neutral,0.7441370487213135
X8f--Ljgrh4,0.0,neutral,0.8053617477416992,neutral,0.6827141642570496
pfXHsuaAWeE,0.0,neutral,0.7910652160644531,neutral,0.7897875905036926
6Ghzi_bIpbM,0.0,neutral,0.7635552287101746,positive,0.8140689730644226
gcNKIGAodj8,0.0,neutral,0.9029263257980347,neutral,0.5697272419929504
p33NtCtIjrM,0.0,neutral,0.8368721604347229,neutral,0.9369890093803406
n_OBLfdh3Ew,0.4019,neutral,0.8006417155265808,positive,0.5489441156387329
IZ2cAPx9ML4,-0.128,negative,0.7883127927780151,neutral,0.5780355334281921
0ZDShOguxz0,0.1779,negative,0.743432879447937,neutral,0.8921546339988708
3S6HQGHqQa0,0.0,negative,0.4912381172180176,positive,0.5617849230766296
8OnJCqtTxsA,0.0,neutral,0.90531325340271,positive,0.8166626691818237
jSjk_r0pmms,0.0,neutral,0.9170882701873779,neutral,0.7769412398338318
xU_F0DC_fQw,0.0,neutral,0.5327843427658081,neutral,0.7772859334945679
meQ330BnSZA,0.0,neutral,0.7894375324249268,neutral,0.7486318945884705
53vLQnuV9FY,0.0,neutral,0.6371994018554688,neutral,0.9384861588478088
c3mkDJT64gc,0.0,neutral,0.8386024832725525,neutral,0.8242168426513672
kB-4_ku0cJM,0.0,neutral,0.698674201965332,positive,0.5577578544616699
3oz7k7Wn_vo,0.0,neutral,0.8772968649864197,neutral,0.7972075343132019
L6q47RPpOiA,0.0,neutral,0.8370094895362854,neutral,0.7954657673835754
QkttvftqA6g,0.3818,neutral,0.6487521529197693,neutral,0.8145766258239746
_jAwkQ6AMWs,0.0,neutral,0.8412824273109436,neutral,0.6712595224380493
z2f3O0C2_y0,0.4939,neutral,0.7402817606925964,positive,0.679222822189331
Aj6Kc1mvsdo,0.0,neutral,0.7339493632316589,neutral,0.837395966053009
Jwb5jUyr0jE,0.0,neutral,0.8255347609519958,neutral,0.6553729176521301
bKRUepwK5QI,0.0,neutral,0.7886514663696289,neutral,0.7915189266204834
CGjFAe018oA,0.0,neutral,0.7195031642913818,neutral,0.7221335172653198
dOH1plzCZ3M,0.0,neutral,0.5714423656463623,neutral,0.8037844300270081
491vRzKbkw4,0.0,neutral,0.9414908289909363,neutral,0.9421394467353821
lKrVPxLwBqo,0.0,neutral,0.6594470143318176,neutral,0.7884542346000671
1xwmqEUMWRI,0.0,neutral,0.6814595460891724,neutral,0.5161519050598145
k3rmy6FMt98,0.0,neutral,0.927909255027771,positive,0.8539498448371887
hFgDS3yjGIA,-0.296,negative,0.5581217408180237,positive,0.6795929074287415
tgyKISW_elQ,0.0,neutral,0.9103917479515076,neutral,0.9039431810379028
NWkBccBtGAw,-0.0258,neutral,0.7098005414009094,neutral,0.826417088508606
r1gbQvbimNE,-0.296,negative,0.8208016157150269,neutral,0.8192269802093506
QxroDXR9RqI,0.0,neutral,0.675628125667572,neutral,0.6641939878463745
stBW9byJQY4,0.0,positive,0.5191220641136169,neutral,0.6827542781829834
gNtaaaFKssU,0.0,neutral,0.9176784753799438,neutral,0.7829579710960388
NdKePQRUcA8,0.0,neutral,0.9317373037338257,neutral,0.8956136107444763
uycEdD5mTiw,0.0,positive,0.723190426826477,neutral,0.9585628509521484
eMAw1v467uc,0.0,neutral,0.9103227853775024,neutral,0.6737492680549622
ZsPgmBD-DtA,0.0,neutral,0.6287890076637268,neutral,0.840214192867279
fF6T7GWPygk,0.6124,positive,0.8639583587646484,positive,0.895338773727417
4y9A2eTrd_o,0.0,neutral,0.8026360869407654,neutral,0.922835111618042
g25bL6qMTRQ,-0.2023,neutral,0.9132397770881653,neutral,0.5527922511100769
y8G9NODsNhM,0.0,neutral,0.8634034991264343,neutral,0.5159944295883179
AGvGQSazaTM,-0.4019,negative,0.5188173651695251,neutral,0.8135442733764648
qwbIu2PzCRs,0.0,neutral,0.8206626772880554,neutral,0.721839189529419
45ZW93IvFJU,0.0,negative,0.5032232403755188,neutral,0.7090913653373718
ZvPNVCdWW9w,0.0,neutral,0.9219464063644409,neutral,0.8868712186813354
QBa40ujWt5s,0.0,neutral,0.7308966517448425,neutral,0.5281668901443481
D7TFzVX0lLw,0.0,neutral,0.9457604885101318,neutral,0.5655554533004761
4XEy2jh7Z-o,0.0,neutral,0.7774628400802612,neutral,0.6961550712585449
2pqj4Zn7XfQ,0.0,neutral,0.6330488324165344,neutral,0.8215380311012268
iOfcyYlQzZk,0.0,neutral,0.7294443845748901,neutral,0.7388830780982971
m0-icS-XOFU,0.0,neutral,0.7642852663993835,neutral,0.8736639618873596
1au0ubk05ps,-0.5106,negative,0.9146718382835388,negative,0.6536424160003662
DDsM4w2vKLs,0.0,neutral,0.8629418015480042,negative,0.48376181721687317
L5sHm04nWMg,0.0,neutral,0.8686527013778687,neutral,0.9344303011894226
iP8CPQmNHTg,0.0,neutral,0.8418630361557007,neutral,0.8007359504699707
hkzR_ZtQ2nA,0.0,neutral,0.9225913286209106,neutral,0.8138108849525452
DPRJzNc876A,-0.5267,negative,0.7916951775550842,neutral,0.765895664691925
07O3Z8cQ4Ao,0.0,neutral,0.6936938762664795,positive,0.7967183589935303
i2dTXB3O3dw,0.0,neutral,0.657556414604187,neutral,0.7009095549583435
dKLh43pOEuo,0.0,neutral,0.5305129885673523,positive,0.6796373128890991
3EZXH2bm-aQ,0.0,neutral,0.8734067678451538,neutral,0.6812541484832764
SZ_SoIJNQ88,-0.34,neutral,0.6507044434547424,neutral,0.5391602516174316
W73Mw8ZY7Jk,0.0,neutral,0.8840116858482361,neutral,0.9190254807472229
