video_id,sentiment_title_vader,sentiment_title_roberta_label,sentiment_title_roberta_score,sentiment_description_roberta_label,sentiment_description_roberta_score
TWpjc1QZg84,-0.5267,neutral,0.7453757524490356,neutral,0.7629814147949219
IaxoIbXAcKM,0.0,neutral,0.9204931855201721,neutral,0.920114278793335
KHeg9DDrjMs,0.0,neutral,0.8476809859275818,positive,0.5393162965774536
YqWUuOqf_TU,-0.5267,neutral,0.6300496459007263,neutral,0.5904127359390259
JasyAndXUNE,0.0,neutral,0.691318154335022,neutral,0.7072564959526062
_21O53If7BM,-0.7579,negative,0.6182289123535156,negative,0.7283995151519775
Hyt7GDovwDI,0.0,neutral,0.8721160888671875,neutral,0.8303094506263733
N41pMlW01TI,0.0,neutral,0.9103201031684875,positive,0.8163883090019226
4ez5YLlSI1s,0.0,neutral,0.7461575865745544,neutral,0.8111584186553955
BESMxl9-P9w,0.0,neutral,0.9280452132225037,neutral,0.9024513959884644
4GdRSxhMRHU,0.0,neutral,0.6712398529052734,neutral,0.9160950183868408
7aT-Nb0nDeY,-0.7003,negative,0.7203786373138428,neutral,0.7294445633888245
O09lwkHeEvI,0.0,neutral,0.9378808736801147,neutral,0.7467621564865112
tcGVxMFxySg,0.0,positive,0.4012986123561859,neutral,0.9292339086532593
nEy0EVCRvdg,0.0,neutral,0.9182987809181213,neutral,0.7127389907836914
lpt3eDD3H4E,0.0,neutral,0.7452763915061951,neutral,0.9225019216537476
V1tQnU5WtTQ,0.0,neutral,0.8474181890487671,neutral,0.6700253486633301
gSKY4Oz9IXQ,0.3182,neutral,0.823147177696228,positive,0.8684515357017517
SEbMNuVrZMU,-0.7003,negative,0.6688488125801086,neutral,0.8597145676612854
LMBstuNgj0Y,0.0,neutral,0.9316489100456238,neutral,0.93256676197052
GbFFUFchspg,0.0,neutral,0.7348665595054626,neutral,0.8359412550926208
4NkqPCZtepc,-0.1531,negative,0.6028563380241394,neutral,0.8318491578102112
2oPfcibMQGE,0.0,positive,0.4012986123561859,neutral,0.934868335723877
jXNT4SRkAE4,-0.2732,neutral,0.5368378758430481,negative,0.6617099046707153
IYK4DkK7qeY,0.0,neutral,0.6689697504043579,neutral,0.8345612287521362
U_LKBtE3x8A,-0.25,negative,0.49941006302833557,neutral,0.7877291440963745
zUbQlV11WjA,0.0,neutral,0.8826659321784973,neutral,0.8167119026184082
zqOezDycX1c,0.0,neutral,0.5960118174552917,neutral,0.8664199113845825
4KfSlN5PBpg,0.0,neutral,0.7438731789588928,neutral,0.9465810656547546
4qFbsDH4mbA,0.0,neutral,0.8847945332527161,negative,0.6108099222183228
E2ta1U3ijc8,0.0,neutral,0.7701295018196106,neutral,0.8678341507911682
VT_rQ3yE8u4,0.0,neutral,0.8898594379425049,neutral,0.7610616087913513
bIY-Chq27Wc,-0.4767,negative,0.7051658630371094,neutral,0.5194255709648132
Rban0JGEimE,0.0,neutral,0.508862316608429,neutral,0.9135167598724365
oIT1I5oR08s,0.0,positive,0.4012986123561859,neutral,0.894763171672821
G5aA4ND7598,0.0,neutral,0.9236500263214111,neutral,0.862572193145752
K1-EkuG0Wy0,0.836,neutral,0.5820299386978149,neutral,0.5820299386978149
Lt_ErglUdRk,0.0,positive,0.4012986123561859,neutral,0.8434620499610901
FOaMSC034nY,0.3182,neutral,0.7896134853363037,neutral,0.48456746339797974
6Mm90mSC-cs,0.0,neutral,0.8120462894439697,neutral,0.695061206817627
V6NNwjTYLIs,0.0,neutral,0.9349590539932251,neutral,0.6115520596504211
u-1ycx6-5uk,-0.5994,negative,0.7002184391021729,neutral,0.884509801864624
OjnLkhyi4KE,0.0258,negative,0.7966368198394775,neutral,0.8751362562179565
6uPCXAy_B7k,-0.5574,negative,0.8599430918693542,neutral,0.887763261795044
IE87__6fPhQ,0.0,neutral,0.8144050240516663,neutral,0.8866896629333496
