video_id,sentiment_title_vader,sentiment_title_roberta_label,sentiment_title_roberta_score,sentiment_description_roberta_label,sentiment_description_roberta_score
oi_UIEC8HpA,-0.6486,neutral,0.7325790524482727,positive,0.8880296945571899
P3yAkg9v5VY,-0.5423,negative,0.6770029664039612,neutral,0.6658104658126831
_2jULayKYTs,-0.7003,neutral,0.7500531673431396,positive,0.826288640499115
D6PmM76el7k,0.0,neutral,0.4853677451610565,neutral,0.64413982629776
_tB153oukBA,-0.5574,negative,0.8426967263221741,neutral,0.7685915231704712
xzKw6_E74Lo,-0.3182,negative,0.8502405881881714,positive,0.6818926334381104
DduGAca6hZU,0.0,neutral,0.8672705292701721,neutral,0.614797055721283
IRm_sSERdYo,-0.3182,negative,0.6429113149642944,neutral,0.5187106728553772
ETj8kP0rj0o,-0.6705,negative,0.8844457268714905,neutral,0.499434232711792
AQOWwS-HHyA,0.3182,neutral,0.5061574578285217,positive,0.8538407683372498
6ZWKpAxGwo4,0.4588,neutral,0.7087754011154175,neutral,0.5471428632736206
1zZZBB9-Nm8,-0.4019,negative,0.726457417011261,neutral,0.7177667617797852
XsEYtaL241c,-0.4404,neutral,0.5201290845870972,positive,0.7346893548965454
4vczeQsaWSA,-0.6597,negative,0.857934832572937,neutral,0.6029903888702393
z-uOvB72RGw,-0.5106,negative,0.7849622964859009,neutral,0.794594943523407
nZWl62FVN6U,-0.5719,negative,0.6735389828681946,neutral,0.535978376865387
QNPGTGCJkdY,0.0,negative,0.46308082342147827,neutral,0.4974832236766815
fg7pRNI1PGE,-0.4767,negative,0.711503267288208,neutral,0.7014368176460266
suy3NmrZaVs,-0.5106,negative,0.8677896857261658,neutral,0.656303346157074
aL8sWlFT3mo,0.0,neutral,0.8106555938720703,positive,0.6631152629852295
XiuE-Wt7qik,0.0,negative,0.616612434387207,neutral,0.6393169164657593
wBEAjjioZFI,0.4951,neutral,0.5246280431747437,neutral,0.5463613867759705
8X9npKC0yXQ,-0.5574,neutral,0.5555386543273926,negative,0.5439332127571106
sdiDslg4oSY,0.0,neutral,0.8513949513435364,positive,0.8899252414703369
wvZtYgIIe2E,0.0,neutral,0.6093409657478333,positive,0.8032948970794678
MHS-htjGgSY,0.0,neutral,0.7714921236038208,neutral,0.7010445594787598
CtmtEgSADgs,-0.296,negative,0.8093464970588684,neutral,0.5404748916625977
N-I7ktbVVVg,0.0,neutral,0.686841607093811,neutral,0.6288700103759766
q1CrYYF58RA,-0.5106,negative,0.7878592610359192,neutral,0.6081444025039673
54KyOW0naRE,-0.4404,negative,0.8914476633071899,neutral,0.7734161019325256
qU1Yv58EXcc,-0.4939,neutral,0.6614043116569519,positive,0.624859094619751
Lzf1Pg9kfu4,0.3818,positive,0.6292135119438171,positive,0.8841367363929749
75DlnMlMgIQ,0.0,neutral,0.9035899043083191,positive,0.9056583642959595
T6P9TCdWE64,-0.743,negative,0.8360492587089539,neutral,0.7921125888824463
o8p1G-yWxGw,-0.4019,negative,0.6044124960899353,neutral,0.7606451511383057
iT6eMorkX78,-0.5574,negative,0.7807520627975464,neutral,0.5198124051094055
hfgKdbdVt1I,0.6549,neutral,0.6599900126457214,neutral,0.5912943482398987
zZQGIXH68KA,-0.5994,negative,0.6399352550506592,neutral,0.671770453453064
gDO7oDvL8aE,0.5719,positive,0.9174166917800903,neutral,0.6161025166511536
_0fX0WNMMUo,-0.6486,negative,0.6007788777351379,negative,0.66020667552948
nTlmIA1tERA,0.0,negative,0.5718886256217957,neutral,0.6521099805831909
_ygN8HLCaJg,0.128,negative,0.4692500829696655,neutral,0.8459067940711975
9uDUv1TpGxI,0.0,neutral,0.8443297147750854,neutral,0.9083367586135864
bqY0_ZeHs8k,0.8304,neutral,0.616994321346283,positive,0.8142519593238831
gmGUpyhjoGk,-0.7184,negative,0.7778555154800415,neutral,0.5202816724777222
pG_7qwnVqyE,-0.8658,neutral,0.8237950801849365,positive,0.9489629864692688
YtIVjzOHG0Y,0.0,neutral,0.5257260203361511,positive,0.7694644927978516
wt7NbMF2vVI,0.2732,neutral,0.6260756850242615,positive,0.6366154551506042
7szPBZxBIg4,0.0,positive,0.6758270263671875,positive,0.775775671005249
B28ebjEdMTw,-0.3404,negative,0.5392151474952698,positive,0.5666746497154236
_shya2aE75M,-0.8689,neutral,0.5609044432640076,positive,0.857401430606842
3Bxf2o27ykM,0.0,neutral,0.8109623789787292,neutral,0.5692623853683472
z3hI5r0yRoU,0.4767,neutral,0.6706267595291138,positive,0.8702397346496582
9t_h3yKntww,0.0,neutral,0.7764182686805725,positive,0.9535149931907654
0bFs6ZiynSU,-0.5994,neutral,0.8071937561035156,neutral,0.8121834397315979
-dGkkMdIwOc,-0.4019,neutral,0.7363077998161316,neutral,0.6168331503868103
8yUxDFBGsB8,-0.4939,positive,0.4576762020587921,neutral,0.6330466866493225
_3DHGXgZ-_s,0.4215,positive,0.8770581483840942,neutral,0.44982337951660156
xTNSe1GBjUQ,0.0,negative,0.8514110445976257,neutral,0.6823068857192993
fkzhS1qoM8c,0.0,neutral,0.7841060757637024,positive,0.9229838848114014
Q1KowXSwKZI,-0.5423,negative,0.8647834658622742,positive,0.6681434512138367
D6adSwNj868,-0.6808,negative,0.7320892214775085,positive,0.8006539940834045
VDZ85Jeu9LY,-0.6636,negative,0.8717606067657471,positive,0.8020061254501343
W-HNhJ1gagU,0.0,neutral,0.6451995372772217,positive,0.8271418809890747
o9L4Hibsc4o,0.0,neutral,0.8982523679733276,positive,0.9657042026519775
H8MGJ4I0mkA,0.0,neutral,0.8452467918395996,positive,0.8895476460456848
JJyloRJ5Hzs,0.5859,neutral,0.6441057920455933,neutral,0.5407553315162659
X1CeC7m52Sg,0.4754,neutral,0.41132059693336487,neutral,0.6454470157623291
GdUc92SQsVI,0.5994,neutral,0.5764331221580505,neutral,0.6685755252838135
gaFdVG503rw,0.5574,neutral,0.9012343287467957,positive,0.5488833785057068
6E2JX6l2C4U,-0.5106,negative,0.7693729400634766,positive,0.8555727005004883
VczZCoZ21jk,-0.2732,neutral,0.5914915204048157,neutral,0.5595463514328003
qN2nMP9Tfts,0.7783,neutral,0.8127026557922363,positive,0.9045392870903015
uY1xjPHAXbM,0.2263,neutral,0.8947126865386963,neutral,0.7532758712768555
RlegP4oaFDY,0.2023,neutral,0.637082576751709,neutral,0.6391523480415344
WvpO8To1qFg,0.2732,neutral,0.6943495273590088,neutral,0.7746051549911499
xzWFuEH9HsA,0.5994,neutral,0.8821253180503845,neutral,0.8292511105537415
NtNDgOWN_2o,0.2732,positive,0.6827139258384705,neutral,0.7198750972747803
fBn6uh-GYwQ,-0.5859,negative,0.6047497987747192,positive,0.6958375573158264
u20LjWO7uKs,0.0,neutral,0.8361225128173828,positive,0.6317687034606934
dLgdbbeXkbk,-0.296,negative,0.805365264415741,positive,0.8096547722816467
sckA6yvi-5g,0.2732,neutral,0.5994892120361328,positive,0.6399626731872559
U5bijOlB-4I,0.0,negative,0.7632974982261658,neutral,0.6638787984848022
hHPLAItTLiA,0.0,neutral,0.745612382888794,positive,0.8460004329681396
Wei9a4S63Bg,0.0,neutral,0.895885705947876,positive,0.7769560217857361
Q0RVBTb6wTQ,0.2732,neutral,0.7991908192634583,neutral,0.4828776717185974
MleyAFrP5io,0.4404,positive,0.8232020139694214,neutral,0.6925361156463623
PS9zjqBbKqw,0.0,neutral,0.7816489934921265,neutral,0.5849905014038086
bhla6mhzWAU,-0.5719,neutral,0.760212779045105,neutral,0.5470959544181824
8-sLhsSofnU,-0.4019,negative,0.4973386526107788,neutral,0.6730527281761169
ZhEz1cvC1rc,0.5574,neutral,0.6903625726699829,positive,0.9521461129188538
yt1utYXzKqM,0.0,neutral,0.8844491839408875,neutral,0.7281258702278137
7bn8hM9k0b0,0.0,negative,0.7164461016654968,positive,0.7036182880401611
IRvNrMk-n6o,0.7717,neutral,0.6411346197128296,positive,0.9329418540000916
Ck604TT4hEg,0.5719,neutral,0.4653473496437073,neutral,0.5254558324813843
WKW7cZ9WCFk,0.0,negative,0.6017076969146729,neutral,0.512600839138031
SGitdeBtjQY,-0.5256,negative,0.658410370349884,neutral,0.524716317653656
Ej3JRBbOcmM,-0.3182,negative,0.552639365196228,positive,0.6761436462402344
W2DMiZ1e574,0.3818,positive,0.6031180024147034,positive,0.6476642489433289
76XXN4-WOCE,0.0,neutral,0.6203142404556274,positive,0.7548696994781494
Epr-b77tGXs,-0.2263,neutral,0.714502215385437,positive,0.8859447836875916
oIbjUPB3t_k,0.2732,neutral,0.680880069732666,positive,0.8794728517532349
YTgvF-Yz8gs,0.0,negative,0.6591832041740417,positive,0.723861575126648
4lDg8OtgvVU,-0.8442,negative,0.8545734286308289,positive,0.9323483109474182
40nUhMa56lw,0.34,neutral,0.5068222284317017,positive,0.9434348940849304
h_GYxpuFVlw,0.2023,neutral,0.9066299200057983,positive,0.825774073600769
YugD6fSKugo,0.34,neutral,0.870334804058075,positive,0.7246001362800598
54avjfIu1OI,-0.4767,neutral,0.4989200830459595,neutral,0.6520459055900574
LNK-CjcH5dY,-0.4939,neutral,0.772367000579834,positive,0.9314256906509399
bnG_ehIA1I8,-0.296,negative,0.5293112397193909,positive,0.7693775296211243
YgqC8_WOZyY,0.0,neutral,0.9014828205108643,positive,0.8417384624481201
NtEJ7jzjoE4,-0.4588,negative,0.5872442126274109,positive,0.910662055015564
2OaTwR8vXcc,0.5994,neutral,0.6884438395500183,positive,0.8294079303741455
SXIq6yez5hc,0.0,neutral,0.8970037698745728,positive,0.7864251136779785
PV9jdolesMI,0.0,neutral,0.583854615688324,neutral,0.5226792097091675
OVms-94BZIE,0.3089,neutral,0.5176679491996765,neutral,0.6752191185951233
srDKPk-2SjI,0.0,neutral,0.7640873789787292,positive,0.8583813309669495
CKiOFhyY-4Q,0.0,neutral,0.8178718090057373,neutral,0.680834174156189
ZM4K0NZt5Ls,0.296,neutral,0.4419747292995453,positive,0.5599246621131897
Ks_pHtscOUc,-0.5859,negative,0.8925424218177795,negative,0.5278735756874084
WH_ugKNCKlQ,0.34,neutral,0.7709693312644958,positive,0.9233434200286865
teHu8Njm5HE,-0.3612,neutral,0.8534916043281555,positive,0.9543688297271729
T8W_CwajJWU,-0.4588,neutral,0.7883083820343018,neutral,0.4612337052822113
LV7TLjIFBYY,0.0,neutral,0.9103905558586121,neutral,0.6664136052131653
2FiHXAuKhEk,0.0,neutral,0.694639265537262,neutral,0.5751221776008606
fSuqTgnCVRg,0.0,neutral,0.8294640779495239,neutral,0.524806022644043
xQaZbphjVnY,0.0,negative,0.7869409322738647,positive,0.8341084122657776
9ROzjE8iDPU,0.0,neutral,0.7154344916343689,neutral,0.7573792338371277
xGfNyDd5ChQ,0.3818,negative,0.812240719795227,neutral,0.5436577200889587
BFtkvIWyZlw,-0.4767,neutral,0.8296858072280884,neutral,0.5142444968223572
eaouW278Pew,-0.4939,neutral,0.48793530464172363,positive,0.9420791268348694
ansWipshOe8,0.0,neutral,0.9103360176086426,positive,0.8449408411979675
Vb_e1zgCZao,0.5994,neutral,0.6885599493980408,neutral,0.7209894061088562
bxUbvItagwA,0.0,negative,0.6278170943260193,positive,0.9202857613563538
bFaQqZdGWlQ,0.4939,neutral,0.5775476098060608,neutral,0.6037057042121887
I0RiqeJK4EU,-0.6486,neutral,0.5996806025505066,positive,0.8415429592132568
KYdDUXyFocY,0.0,neutral,0.9115434288978577,positive,0.6610151529312134
8AQKpfhiq4o,-0.5267,neutral,0.7228493094444275,positive,0.7973458766937256
DOtXhr0EoTU,-0.2235,neutral,0.519200325012207,positive,0.7886544466018677
iBbDOuOr5uA,-0.5722,negative,0.8193578720092773,positive,0.5009574294090271
zeOKBklM_5s,0.8074,positive,0.6600242853164673,neutral,0.5227668285369873
C-icyHEb7W4,0.2023,neutral,0.7067649960517883,neutral,0.7425738573074341
8ANfAt4hJ6Y,-0.0777,negative,0.829267680644989,positive,0.5905620455741882
5N9EEH_iDXU,-0.4588,negative,0.8599778413772583,positive,0.9383816123008728
YJvbxAvxkDc,0.2023,neutral,0.8808408975601196,positive,0.5768890976905823
NpdZPzMh7bA,0.0,neutral,0.8275342583656311,positive,0.7008411884307861
8wzxbR5vfjE,0.5719,neutral,0.8651500940322876,neutral,0.5361032485961914
1Y973efOJMs,0.3875,neutral,0.6211851835250854,neutral,0.6238818764686584
p0hUX1Ngiyk,0.2023,neutral,0.8639203906059265,positive,0.7241650223731995
wqKT5R2PXlw,0.0,neutral,0.6203786730766296,neutral,0.5746031999588013
0smRkhEOv4Q,-0.765,negative,0.684447169303894,neutral,0.5479045510292053
3gMlod7TyrQ,0.0,neutral,0.8021451234817505,positive,0.8158098459243774
aj8NDOA0Sgw,0.2023,neutral,0.7767347693443298,neutral,0.5182493329048157
83FP3nRKECc,-0.5423,negative,0.6337357759475708,positive,0.7297660708427429
0Hwjmek0Uvw,-0.5994,neutral,0.7063039541244507,positive,0.907390296459198
WKwLWRuxYOA,0.5994,neutral,0.8660743236541748,positive,0.878537118434906
avCB6HOjsG4,-0.5994,neutral,0.917452335357666,neutral,0.7772296071052551
vdnfGR2Q8yg,-0.4767,negative,0.5749439001083374,negative,0.5556525588035583
eZXf3p1S5Tk,0.0,negative,0.6326824426651001,neutral,0.7345146536827087
HOSnJUYWh34,0.0,neutral,0.5028834342956543,neutral,0.7404965162277222
5xNrAVoFT0o,-0.7351,neutral,0.8271639347076416,positive,0.9358134269714355
WbDGBueVyH0,-0.5267,negative,0.5365569591522217,neutral,0.7937856912612915
7Ri8PK0oaQE,-0.5267,negative,0.8741923570632935,neutral,0.6054138541221619
Ow3bMlScrzs,-0.4767,neutral,0.5016787648200989,neutral,0.6946584582328796
0xUucNrRm50,0.0,neutral,0.8970518112182617,neutral,0.4639725983142853
iFonEHwC65Q,0.0,neutral,0.8012542724609375,positive,0.5062935948371887
7smBbfatPcc,-0.5859,negative,0.9335537552833557,positive,0.9379438757896423
GsdmadM6PxE,0.0,negative,0.851574182510376,negative,0.7368913292884827
BgYzOLQ8sU8,0.2732,neutral,0.5572652816772461,positive,0.8386057615280151
paT_ceofN0w,-0.3182,negative,0.7570210099220276,neutral,0.8638489246368408
P3rAwhxIVFQ,0.0,positive,0.5618689060211182,positive,0.5443906188011169
ThtuOF3ymlQ,0.0,neutral,0.5758246779441833,neutral,0.5409232974052429
M3oWYHYoBvk,0.0,positive,0.4012986123561859,neutral,0.8290468454360962
CQnyF5l68i8,0.5994,neutral,0.6843845844268799,negative,0.7050837874412537
X_93Z1X0rbU,0.0,neutral,0.9092845320701599,neutral,0.8502669334411621
gxGViD_pF7k,-0.4215,negative,0.775096595287323,positive,0.8304325938224792
QIjASllDEu0,0.2023,positive,0.5583716034889221,positive,0.7713794708251953
7Ju4sEMqZmM,-0.6597,neutral,0.8210470080375671,negative,0.6441383361816406
ysdw7cmigZM,-0.296,negative,0.5951840877532959,positive,0.7089126110076904
Sye65WIweOE,0.1027,neutral,0.83665931224823,positive,0.5423970222473145
aFqhMWLLSyo,0.0,neutral,0.6274359822273254,neutral,0.6928747892379761
gwoGVWgK8v8,0.7906,neutral,0.8237594962120056,positive,0.8951442241668701
-PcRvYyo41o,0.0,neutral,0.7670535445213318,neutral,0.7309661507606506
HDWO-x_-Oew,-0.7783,negative,0.7232066988945007,neutral,0.835943341255188
0ju3V6IYKM4,-0.6486,neutral,0.6156925559043884,neutral,0.7050198316574097
evkiJoWU0N4,0.0,neutral,0.7387118339538574,neutral,0.8256617784500122
oYO3WBZPDqQ,0.5994,neutral,0.8449689149856567,neutral,0.5024943351745605
eDhGnub97h4,-0.1531,negative,0.5281897187232971,positive,0.799497663974762
To4DFfXYDlc,0.6486,negative,0.4356080889701843,neutral,0.5976245403289795
yhucShIRTcw,-0.6249,neutral,0.5824017524719238,neutral,0.6610230803489685
L0BxpbisQBg,-0.296,negative,0.7791585326194763,positive,0.8459497690200806
tWLlkAhxU5w,0.0,neutral,0.8570864200592041,neutral,0.7697610259056091
MPM_KgaXij0,0.0,neutral,0.8986386060714722,positive,0.8334410786628723
bhG7LwssoNc,0.5994,negative,0.8519183397293091,neutral,0.6419557332992554
yxgVelGoK7c,-0.5719,negative,0.9202946424484253,neutral,0.4941323399543762
uhgMZ8w9lb8,0.0,neutral,0.8854444026947021,neutral,0.6305684447288513
XTGHSpgp5mc,-0.1263,neutral,0.4775290787220001,neutral,0.8047401905059814
L_2GICgTPeo,0.6705,neutral,0.5180359482765198,neutral,0.6168527603149414
h90wXPLNUS0,-0.296,negative,0.5085561275482178,positive,0.8910205364227295
n3viX-IXfi0,0.5267,positive,0.7899463176727295,positive,0.9383243918418884
s_dp2mBrqr0,-0.296,neutral,0.8070308566093445,neutral,0.6920272707939148
xVaToJSLA2Y,0.0,neutral,0.9174268245697021,positive,0.9102020859718323
tg55yBFBl2s,-0.6696,negative,0.9253572821617126,neutral,0.6571763753890991
leTOy75OD5w,-0.4767,neutral,0.5024188160896301,neutral,0.8264399766921997
A2hoDwuV6Io,0.0,negative,0.8767320513725281,neutral,0.6826614737510681
jxU0UalndcI,-0.4588,negative,0.7866994738578796,neutral,0.5433805584907532
dvJmKxiST4M,0.0,neutral,0.917012631893158,positive,0.5616760849952698
zi4i6e99Z1k,0.1531,negative,0.5644612908363342,neutral,0.7228635549545288
7WMSQNVhMqA,0.0,neutral,0.6421075463294983,neutral,0.5013079047203064
1D_XCVzg86g,-0.5719,neutral,0.8767676949501038,neutral,0.5385735630989075
vc0V4uLZxqM,-0.0056,neutral,0.724617600440979,positive,0.5701196193695068
fLVyv7U0cX0,-0.5423,neutral,0.6496617794036865,positive,0.5668245553970337
VDhxbN7Dg1U,0.5773,negative,0.6398239135742188,neutral,0.6299653053283691
uZnJNgx3gUU,0.2732,neutral,0.6083623170852661,positive,0.9284831881523132
LjYvIsNBKbg,-0.2023,neutral,0.5762564539909363,positive,0.5166095495223999
ILvxrQr5nVI,-0.5994,neutral,0.8463726043701172,positive,0.9560277462005615
2dbupGVu0As,-0.5719,negative,0.8976342082023621,neutral,0.6380622386932373
e9FrNYjr3L4,0.0,neutral,0.4587535560131073,positive,0.5593411922454834
_43jzh7H1d4,0.2732,neutral,0.5749584436416626,neutral,0.5961079001426697
gsJG0TCeu6s,-0.6115,negative,0.8713541030883789,positive,0.8852561712265015
x57yvOunb38,0.0,neutral,0.6434764266014099,positive,0.9575650691986084
DY98BU1YZBs,0.0,neutral,0.7455746531486511,neutral,0.8997199535369873
1yMtQolN1j4,-0.7783,neutral,0.6909564733505249,positive,0.7257561087608337
5OqId9saPlk,0.0,negative,0.4910096824169159,neutral,0.7880693078041077
MXM0TGZi2IY,0.0,neutral,0.8477189540863037,neutral,0.7720287442207336
oZEOHY9FWBw,0.0,neutral,0.5630188584327698,neutral,0.7461012005805969
MqrmAlNuXlo,-0.5719,negative,0.6946089863777161,neutral,0.4257514476776123
oPTEAT1_Wb0,-0.0258,neutral,0.696972131729126,neutral,0.7740564346313477
TotdnNDrx1w,0.0,neutral,0.5647311210632324,neutral,0.6742937564849854
sqRBCz0yTgc,-0.5719,neutral,0.8768311142921448,positive,0.8405337333679199
hwfRAzGWJMQ,0.0,negative,0.7272692322731018,negative,0.6506810784339905
i28Dd8jXZxs,-0.296,neutral,0.49488765001296997,negative,0.6752238273620605
vnThR3t2hBE,0.0,negative,0.8135630488395691,neutral,0.6186711192131042
CARXrn2BzTc,0.0,neutral,0.8780758380889893,positive,0.6298086643218994
s6Med6Z8-9g,0.0,neutral,0.7063266038894653,positive,0.8767520189285278
Yb4nKFKKcGQ,-0.296,neutral,0.6421598196029663,neutral,0.5616810321807861
_pB_NOh4DFM,0.0,neutral,0.8014528155326843,neutral,0.8256837725639343
bvpRnMHqsY4,-0.6808,negative,0.5350518226623535,neutral,0.6150694489479065
ceMkAw8Ha3w,0.0,neutral,0.8912846446037292,positive,0.6743816137313843
Dn1OBI8v5r4,0.0,neutral,0.6512978672981262,positive,0.9041426777839661
TtLwtcDYuLE,-0.3818,neutral,0.8071187734603882,neutral,0.5238242149353027
WEdbAsl2cPs,0.0258,neutral,0.501884400844574,neutral,0.5358691811561584
TeGsKlvvXi0,-0.4939,negative,0.7862060070037842,positive,0.77073073387146
T1y0C-xMy8E,0.0,neutral,0.6701521277427673,positive,0.8956429362297058
m5Hgf7c-dec,0.3182,neutral,0.7397810220718384,negative,0.4937465190887451
FMJ2jZtW7cw,-0.4767,negative,0.8947182297706604,positive,0.5500340461730957
sWnCLXT9uMU,0.0,negative,0.8353632092475891,negative,0.5176079869270325
ihZJhoXvrdg,-0.5267,neutral,0.6422868967056274,neutral,0.6706770658493042
ke63lM7_S00,-0.3818,neutral,0.9341393709182739,neutral,0.6492781043052673
ClKp5zIj3yc,0.0,neutral,0.9260219931602478,negative,0.7390686273574829
dQ_BPzOGIL0,0.0,neutral,0.790829062461853,positive,0.8102343082427979
YueJukoFBMU,0.0,neutral,0.6549831628799438,neutral,0.618667483329773
GRzOsGBtyM4,0.3818,positive,0.49437251687049866,positive,0.6960587501525879
nKpDN_V-jZs,0.0,neutral,0.8854444026947021,negative,0.47420352697372437
m-Rmg5AYf8I,-0.3182,negative,0.6754599213600159,positive,0.9527206420898438
HB4L4Uin9IA,-0.4023,negative,0.7853940725326538,positive,0.6460810899734497
