video_id,sentiment_title_vader,sentiment_title_roberta_label,sentiment_title_roberta_score,sentiment_description_roberta_label,sentiment_description_roberta_score
FT_qDGTwMfg,0.8807,positive,0.95057213306427,positive,0.9211017489433289
azeXwwzTUkQ,0.0,positive,0.5202227830886841,positive,0.8538377285003662
kkDX5gC-Vrs,0.7184,positive,0.9424367547035217,positive,0.8320223093032837
Ob9WwlV58xU,0.2023,neutral,0.8244838714599609,neutral,0.5614737868309021
5Gxid-pqDuM,0.4939,neutral,0.7938328385353088,positive,0.5787181854248047
g4qnbxy8Oys,0.2716,neutral,0.5966921448707581,neutral,0.5806200504302979
pdI7gIucy6g,0.0,neutral,0.898810863494873,neutral,0.48319002985954285
JSngj8OlYh8,0.0,neutral,0.7473893165588379,neutral,0.5219924449920654
oyW2MoCMrOA,0.3182,positive,0.8754185438156128,positive,0.7574611306190491
-KjHJMGoKnk,0.0,neutral,0.8525569438934326,positive,0.9030727744102478
2DxX8UtuOYk,0.0,neutral,0.8346214294433594,positive,0.8375951051712036
UZDWEd7kjS4,0.0,neutral,0.9082388877868652,neutral,0.9282832741737366
AHauRpxsmt8,0.0,neutral,0.508732795715332,positive,0.9032412171363831
vOGBUQBcl5c,0.0,neutral,0.7610669732093811,positive,0.8201942443847656
cBJCock1rhk,0.0,neutral,0.8638328313827515,neutral,0.8844174146652222
yEzAo77QV6k,0.5719,positive,0.8850064277648926,neutral,0.5054396390914917
RZEMwir88Tc,0.6369,positive,0.5080245733261108,neutral,0.6744860410690308
7UyGCiztbTI,0.0,neutral,0.740787148475647,positive,0.9537597894668579
MX-ZZIgLY8o,0.3462,neutral,0.5827313661575317,positive,0.7062520980834961
xbrSm6iRlPo,0.0,neutral,0.7309815287590027,positive,0.6670563220977783
PwLL1qKcRck,0.5106,positive,0.7941029071807861,positive,0.849259614944458
tE_nipvGZSE,-0.296,neutral,0.5216560363769531,neutral,0.7394176721572876
q12C_dumzOI,0.0,neutral,0.7879498600959778,positive,0.8344523906707764
mlit0SMn7Qc,0.6453,neutral,0.8164054155349731,positive,0.6810246109962463
yusf2WndfKk,0.0,neutral,0.732994556427002,neutral,0.7890905737876892
xORwX4qecdo,0.0,neutral,0.8352313041687012,neutral,0.9198355674743652
-PGcQsOJ6bc,0.323,neutral,0.6986561417579651,positive,0.5621348023414612
VOgM2KdRCAY,0.2023,neutral,0.5917829871177673,positive,0.5753812789916992
nR3KuBYebJ4,0.0,neutral,0.6418025493621826,positive,0.8287011981010437
Lh-am3qUN1c,0.0,neutral,0.8539678454399109,positive,0.7258668541908264
-h92zD5EoM0,0.0,neutral,0.8472253680229187,positive,0.6780058145523071
j1wvw6ZeO94,0.0,neutral,0.9097549915313721,neutral,0.832487165927887
EqMidHFzIJk,0.0,neutral,0.5317977070808411,neutral,0.5791639089584351
QBRKktrq7Xo,0.6369,positive,0.8224409222602844,positive,0.9137232303619385
aRvkR3sEBwg,0.0,neutral,0.7484534382820129,positive,0.9264345169067383
f6UA2vm65r8,0.0,neutral,0.8519263863563538,neutral,0.5105683207511902
y7mz191MkT0,0.7184,neutral,0.8484623432159424,neutral,0.5750440359115601
kJ9nPHpVyKo,0.0258,neutral,0.9336678385734558,positive,0.5055508613586426
X18pD6UWgyA,0.4939,neutral,0.8573147654533386,neutral,0.5517728924751282
2fNxHRql918,0.5859,positive,0.965365469455719,positive,0.8882250785827637
qzVrqwH00Dc,0.0,neutral,0.8947174549102783,positive,0.7854874134063721
T9vkGRtEPyo,0.6369,positive,0.9024288654327393,positive,0.685457170009613
kVPtWKnJ-Qg,0.0,neutral,0.8566709756851196,,
aLhwWwVQUCQ,0.0,neutral,0.6897174715995789,neutral,0.7207853198051453
5zLXrG3PffE,0.0,neutral,0.7087798118591309,positive,0.9602454304695129
M-86T7fFHv0,0.4939,neutral,0.8415918350219727,neutral,0.9161796569824219
nm_6ApLC_i4,0.0,neutral,0.8616234064102173,neutral,0.5829832553863525
Gxn9ZKzUNi8,0.0,neutral,0.8405659794807434,neutral,0.8117874264717102
1BohrriNfWg,0.0,neutral,0.8306105136871338,positive,0.6319537162780762
XPdmXn5Fqik,-0.1531,neutral,0.6014785766601562,neutral,0.672962486743927
BPrRCVZFttg,0.4019,neutral,0.8243639469146729,positive,0.8707132935523987
9lOZ6ybSgzY,0.5927,neutral,0.6088456511497498,neutral,0.46806272864341736
Am_V7Aao5LI,0.0,neutral,0.6429241895675659,negative,0.8024128079414368
IxoirATCn74,0.4404,positive,0.6685545444488525,neutral,0.7974572777748108
yGRVDRZbPkQ,0.4588,neutral,0.8841058015823364,neutral,0.8104446530342102
lw6KJzjXc_A,0.7184,positive,0.8913626074790955,neutral,0.7506798505783081
rKUqYWIqoZE,0.0,neutral,0.826770544052124,neutral,0.7524399161338806
CAcFUSJQWM4,0.0,neutral,0.5876516103744507,negative,0.5788818597793579
61TjcQbjwww,0.0,neutral,0.8521354794502258,neutral,0.8474507927894592
MhmF-2BPjz8,0.0,neutral,0.8199725151062012,neutral,0.9195839762687683
-6z3pSM9cJI,0.5859,neutral,0.7823308110237122,neutral,0.8540018200874329
zdjKcOtIgVQ,0.0,neutral,0.8881604671478271,neutral,0.5017969608306885
D35JnZHr3YI,-0.296,neutral,0.7348237037658691,positive,0.5794254541397095
Qs8N8T0Uv3w,0.0,neutral,0.9186019897460938,neutral,0.5262101888656616
2C_hwXeS7aI,0.0,neutral,0.8834906816482544,neutral,0.5804977416992188
Rwu0f1DRz3M,0.4939,positive,0.6240682005882263,positive,0.9758247137069702
4a_KNOJkNXA,0.0,neutral,0.7810342907905579,neutral,0.8652235269546509
qQnrZeofF84,0.4215,neutral,0.5833091735839844,positive,0.5390917062759399
JyVqTqmlnGg,0.4939,neutral,0.7053933143615723,positive,0.9037937521934509
PJsa4f9nrxg,0.0,negative,0.7295226454734802,neutral,0.8564234972000122
EMV0yO_3mUU,0.0,neutral,0.8219519257545471,positive,0.6185699105262756
ydhDtzlEIfg,-0.5859,neutral,0.7115405201911926,neutral,0.8497909903526306
WYuoiefb2uk,0.0,neutral,0.8838253021240234,positive,0.5288264155387878
