video_id,sentiment_title_vader,sentiment_title_roberta_label,sentiment_title_roberta_score,sentiment_description_roberta_label,sentiment_description_roberta_score
hmiiRnW1EaE,-0.3818,neutral,0.8533552885055542,neutral,0.8544180393218994
P5ZlzY5C_jg,0.0,neutral,0.9263835549354553,neutral,0.7487163543701172
sThZ4TZ_Py4,0.25,neutral,0.926513135433197,neutral,0.7929502725601196
OuZDNakM7QU,0.0,neutral,0.9263835549354553,neutral,0.7487163543701172
0srVchY9Z4A,0.0,neutral,0.9263835549354553,neutral,0.7487163543701172
pGN2-MfKg9c,0.1531,neutral,0.8977100849151611,neutral,0.8471288681030273
F6T5EAj1g_4,0.1531,neutral,0.8656944632530212,neutral,0.7487163543701172
QlTNO3UgAs8,0.0,neutral,0.9337945580482483,neutral,0.7487163543701172
vjCWuESRvN8,0.1531,neutral,0.9294106960296631,neutral,0.7487163543701172
I1QViH5oja0,0.0,neutral,0.9263835549354553,neutral,0.7596245408058167
uorN-D01Viw,0.0,neutral,0.9114058613777161,neutral,0.9044276475906372
YCw_dYSIeP4,0.5267,neutral,0.763677179813385,neutral,0.7034229636192322
QT0MRSJ33EA,0.0,neutral,0.9334670305252075,neutral,0.811714768409729
fLhLoWICOA8,0.0,neutral,0.9263835549354553,neutral,0.7518709897994995
kScOL1FyJ5o,0.0,neutral,0.8392051458358765,neutral,0.9232012629508972
u902YaGyI9s,0.1531,neutral,0.9282646775245667,neutral,0.9501720070838928
jVVzbgbb4CU,0.0,neutral,0.8423912525177002,neutral,0.8739719390869141
pg5QXdjTpX4,0.0,neutral,0.9445536136627197,neutral,0.81168532371521
kpIGHuky6xA,-0.3612,neutral,0.5417658686637878,negative,0.6691740155220032
PnMcVOAzYz8,-0.5574,neutral,0.6495646834373474,neutral,0.8859635591506958
7L0Jl0voe8U,-0.4019,neutral,0.9339056611061096,neutral,0.8972924947738647
kajUcGIvywU,0.0,neutral,0.8496297001838684,neutral,0.9484988451004028
pwrVvzaZWOE,0.0,neutral,0.7112992405891418,neutral,0.8935496807098389
lWemP4LM0Cg,-0.4019,neutral,0.9160261154174805,neutral,0.9328805208206177
S-NNXrU8nNo,0.0,neutral,0.9132791757583618,neutral,0.9108499884605408
